1.705 , 371.0
1.708 , 407.0
1.711 , 414.0
1.713 , 417.0
1.716 , 421.0
1.718 , 402.0
1.721 , 430.0
1.724 , 437.0
1.726 , 441.0
1.729 , 449.0
1.731 , 438.0
1.734 , 461.0
1.737 , 439.0
1.739 , 469.0
1.742 , 473.0
1.745 , 476.0
1.747 , 481.0
1.75 , 460.0
1.752 , 489.0
1.755 , 495.0
1.757 , 497.0
1.76 , 501.0
1.763 , 478.0
1.765 , 501.0
1.768 , 503.0
1.77 , 504.0
1.773 , 506.0
1.775 , 489.0
1.778 , 512.0
1.781 , 517.0
1.783 , 518.0
1.786 , 521.0
1.789 , 522.0
1.791 , 524.0
1.794 , 505.0
1.796 , 526.0
1.799 , 529.0
1.801 , 531.0
1.804 , 535.0
1.807 , 524.0
1.809 , 539.0
1.812 , 540.0
1.814 , 538.0
1.817 , 537.0
1.82 , 516.0
1.822 , 534.0
1.825 , 533.0
1.827 , 533.0
1.83 , 533.0
1.832 , 519.0
1.835 , 527.0
1.838 , 523.0
1.84 , 520.0
1.843 , 516.0
1.845 , 513.0
1.848 , 509.0
1.851 , 510.0
1.853 , 506.0
1.856 , 504.0
1.858 , 502.0
1.861 , 499.0
1.864 , 484.0
1.866 , 492.0
1.869 , 488.0
1.871 , 486.0
1.874 , 483.0
1.876 , 481.0
1.879 , 480.0
1.882 , 477.0
1.884 , 475.0
1.887 , 469.0
1.89 , 466.0
1.892 , 459.0
1.895 , 453.0
1.897 , 449.0
1.9 , 443.0
1.903 , 440.0
1.905 , 434.0
1.908 , 434.0
1.91 , 422.0
1.913 , 414.0
1.915 , 408.0
1.918 , 399.0
1.921 , 406.0
1.923 , 389.0
1.926 , 384.0
1.928 , 381.0
1.931 , 376.0
1.933 , 386.0
1.936 , 366.0
1.939 , 360.0
1.942 , 356.0
1.944 , 350.0
1.946 , 356.0
1.949 , 342.0
1.952 , 338.0
1.954 , 335.0
1.957 , 329.0
1.959 , 325.0
1.962 , 319.0
1.965 , 330.0
1.967 , 308.0
1.97 , 301.0
1.972 , 297.0
1.975 , 290.0
1.978 , 301.0
1.98 , 279.0
1.983 , 272.0
1.985 , 267.0
1.988 , 260.0
1.991 , 273.0
1.993 , 249.0
1.996 , 243.0
1.998 , 241.0
2.001 , 237.0
2.004 , 234.0
2.006 , 230.0
2.009 , 250.0
2.011 , 222.0
2.014 , 218.0
2.016 , 215.0
2.019 , 212.0
2.022 , 222.0
2.024 , 208.0
2.027 , 205.0
2.029 , 203.0
